,subject,condition,validity,cue side,cue-target interval,reaction time,response
570,03,60,invalid,left,1.199942,571.233,correct
571,03,60,valid,right,1.283354,401.128,correct
572,03,60,invalid,right,1.116524,426.148,correct
573,03,60,invalid,left,0.700142,471.922,correct
574,03,60,valid,left,0.533175,436.29699999999997,correct
575,03,60,valid,left,0.799818,387.84999999999997,correct
576,03,60,valid,left,0.96667,364.67,incorrect
577,03,60,valid,right,1.449789,395.869,correct
578,03,60,valid,left,1.600258,582.7099999999999,correct
579,03,60,valid,right,0.833256,430.67699999999996,correct
580,03,60,invalid,left,0.533261,546.35,correct
581,03,60,valid,left,1.016563,409.623,correct
582,03,60,invalid,right,0.86663,611.031,correct
583,03,60,invalid,left,1.266839,462.599,correct
584,03,60,valid,right,1.416525,408.45,correct
585,03,60,valid,right,1.66697,511.14000000000004,correct
586,03,60,invalid,right,1.566911,451.246,correct
587,03,60,invalid,right,0.983288,480.903,correct
588,03,60,valid,left,0.716611,437.032,correct
589,03,60,invalid,right,0.84993,447.35,incorrect
590,03,60,valid,left,0.599823,406.308,correct
591,03,60,valid,left,0.816614,424.748,correct
592,03,60,invalid,left,0.583237,455.146,correct
593,03,60,invalid,left,0.966866,398.079,correct
594,03,60,invalid,right,1.533375,460.726,correct
595,03,60,invalid,right,0.566519,467.384,correct
596,03,60,valid,right,1.616654,403.57599999999996,correct
597,03,60,invalid,right,0.883276,343.416,correct
598,03,60,valid,right,1.616532,457.197,correct
599,03,60,valid,left,0.999885,448.01099999999997,correct
600,03,60,invalid,left,0.833472,368.757,correct
601,03,60,invalid,left,0.499926,509.552,correct
602,03,60,valid,right,0.533489,417.65200000000004,correct
603,03,60,valid,left,0.733575,393.997,correct
604,03,60,valid,left,0.500216,404.33599999999996,correct
605,03,60,valid,right,0.766599,421.601,correct
606,03,60,valid,left,1.316576,542.063,correct
607,03,60,valid,left,1.099964,324.046,correct
608,03,60,valid,right,1.016879,370.128,correct
609,03,60,valid,left,0.583111,360.31,correct
610,03,60,invalid,left,0.633352,340.62199999999996,correct
611,03,60,valid,left,1.366636,393.656,correct
612,03,60,invalid,left,1.66672,379.859,correct
613,03,60,invalid,left,0.850215,421.593,correct
614,03,60,invalid,right,0.899995,335.13100000000003,incorrect
615,03,60,invalid,left,0.74997,460.509,correct
616,03,60,valid,left,0.583319,479.191,correct
617,03,60,invalid,right,0.96668,459.652,correct
618,03,60,invalid,right,1.499942,340.858,correct
619,03,60,invalid,right,1.450018,387.57000000000005,correct
620,03,60,invalid,left,1.550202,406.464,correct
621,03,60,invalid,left,1.083313,461.281,correct
622,03,60,invalid,left,0.65001,497.47200000000004,correct
623,03,60,valid,right,0.749957,540.473,correct
624,03,60,invalid,left,1.516635,522.6990000000001,correct
625,03,60,invalid,right,0.950005,390.78499999999997,correct
626,03,60,invalid,left,1.683424,383.621,correct
627,03,60,valid,right,1.566657,369.179,correct
628,03,60,valid,left,0.649876,411.04400000000004,correct
629,03,60,valid,right,1.349845,450.561,correct
630,03,60,invalid,left,1.433213,370.60900000000004,correct
631,03,60,invalid,left,0.549715,562.588,correct
632,03,60,valid,right,1.416659,441.07800000000003,correct
633,03,60,invalid,right,0.649966,528.362,correct
634,03,60,valid,right,1.116726,386.88,correct
635,03,60,valid,right,1.099997,368.937,correct
636,03,60,valid,left,1.56654,442.969,correct
637,03,60,invalid,left,1.383388,374.728,correct
638,03,60,valid,right,1.566552,437.659,correct
639,03,60,invalid,left,1.300009,471.404,correct
640,03,60,valid,right,0.799964,394.226,correct
641,03,60,valid,left,1.166647,358.39799999999997,correct
642,03,60,invalid,right,1.066494,459.38,correct
643,03,60,valid,left,1.616498,412.53299999999996,correct
644,03,60,valid,left,0.566634,471.06399999999996,correct
645,03,60,valid,left,1.683214,388.009,correct
646,03,60,invalid,right,1.366515,443.33099999999996,correct
647,03,60,invalid,right,0.94975,390.639,correct
648,03,60,invalid,left,1.233499,299.406,correct
649,03,60,invalid,left,1.416873,363.051,correct
650,03,60,invalid,right,0.533026,433.561,incorrect
651,03,60,invalid,left,1.499858,393.28499999999997,correct
652,03,60,valid,left,1.266631,415.933,incorrect
653,03,60,valid,left,0.816478,468.34,correct
654,03,60,invalid,right,1.416571,392.752,correct
655,03,60,valid,left,1.333276,386.86199999999997,correct
656,03,60,invalid,left,0.683242,351.01300000000003,correct
657,03,60,valid,left,1.516878,361.451,correct
658,03,60,invalid,right,0.499827,487.11199999999997,correct
659,03,60,invalid,left,0.666563,456.72200000000004,correct
660,03,60,valid,left,1.46669,424.136,correct
661,03,60,valid,left,0.599744,309.905,incorrect
662,03,60,valid,left,1.399989,554.2620000000001,correct
663,03,60,valid,right,1.183331,377.268,correct
664,03,60,valid,left,0.983535,502.326,correct
665,03,60,valid,right,1.516629,511.35299999999995,correct
666,03,60,valid,right,1.600051,506.981,correct
667,03,60,valid,left,1.40002,439.91200000000003,correct
668,03,60,valid,right,1.466615,421.755,correct
669,03,60,valid,left,0.616653,414.951,correct
670,03,60,valid,left,1.066936,423.362,correct
671,03,60,valid,right,0.916662,367.678,correct
672,03,60,valid,right,1.366947,421.733,correct
673,03,60,valid,left,1.249948,458.81,correct
674,03,60,invalid,left,1.633315,406.853,correct
675,03,60,invalid,left,0.883335,531.514,correct
676,03,60,invalid,right,1.500076,441.908,correct
677,03,60,invalid,right,1.13327,352.786,correct
678,03,60,valid,right,1.300103,406.87,incorrect
679,03,60,invalid,left,1.116637,409.729,correct
680,03,60,invalid,right,0.783583,706.001,correct
681,03,60,invalid,right,1.000219,505.298,correct
682,03,60,valid,right,0.699905,518.3729999999999,correct
683,03,60,invalid,right,1.649796,473.147,correct
684,03,60,invalid,right,1.483331,447.035,correct
685,03,60,invalid,left,1.283336,500.06700000000006,correct
686,03,60,valid,right,1.549881,402.606,correct
687,03,60,valid,left,0.733164,419.759,correct
688,03,60,valid,left,1.633259,473.045,correct
689,03,60,valid,left,0.933286,368.44100000000003,correct
690,03,60,invalid,left,0.516467,517.904,correct
691,03,60,valid,right,0.88327,450.34000000000003,correct
692,03,60,valid,right,0.549832,426.21799999999996,correct
693,03,60,valid,right,1.166952,370.394,correct
694,03,60,valid,left,1.233403,411.537,correct
695,03,60,invalid,left,0.949919,413.63899999999995,correct
696,03,60,invalid,left,1.099996,472.89599999999996,correct
697,03,60,valid,right,0.799933,383.912,correct
698,03,60,valid,left,0.716544,433.031,correct
699,03,60,valid,right,1.649919,458.49,correct
700,03,60,valid,left,1.016879,368.71999999999997,correct
701,03,60,invalid,right,1.399909,466.75100000000003,correct
702,03,60,invalid,left,0.616559,450.022,correct
703,03,60,valid,right,1.483298,397.215,correct
704,03,60,invalid,right,1.033314,593.4970000000001,correct
705,03,60,invalid,left,1.166617,490.115,correct
706,03,60,invalid,left,0.900173,390.291,correct
707,03,60,invalid,left,1.033273,538.0310000000001,correct
708,03,60,valid,left,1.583236,372.26,correct
709,03,60,valid,right,0.866637,431.191,correct
710,03,60,valid,right,1.400037,478.352,incorrect
711,03,60,valid,left,0.883535,375.448,correct
712,03,60,valid,left,0.91665,520.197,correct
713,03,60,valid,right,1.083191,504.521,correct
714,03,60,valid,left,0.683463,403.36699999999996,correct
715,03,60,valid,right,1.200083,416.691,correct
716,03,60,valid,left,0.950053,402.594,correct
717,03,60,valid,left,0.983492,436.856,correct
718,03,60,invalid,left,0.699835,423.351,correct
719,03,60,invalid,left,0.91653,351.963,correct
720,03,60,valid,left,0.699975,361.998,correct
721,03,60,invalid,right,0.550012,492.615,correct
722,03,60,invalid,left,1.050197,371.484,correct
723,03,60,valid,left,0.849986,405.613,correct
724,03,60,valid,right,1.016697,379.736,correct
725,03,60,invalid,right,0.583332,437.392,correct
726,03,60,invalid,right,1.300142,381.804,correct
727,03,60,invalid,right,0.600048,433.548,correct
728,03,60,valid,right,1.183336,567.9889999999999,correct
729,03,60,invalid,right,0.499831,383.877,correct
730,03,60,valid,right,0.600142,345.46,correct
731,03,60,valid,left,0.8665,322.92900000000003,correct
732,03,60,invalid,right,1.150016,384.235,correct
733,03,60,valid,right,1.266456,394.523,incorrect
734,03,60,valid,right,0.650159,407.03000000000003,correct
735,03,60,invalid,right,1.100022,321.382,correct
736,03,60,valid,right,0.916736,376.744,correct
737,03,60,valid,right,1.199979,369.68,correct
738,03,60,valid,right,0.649778,359.248,correct
739,03,60,valid,left,0.94998,361.407,correct
740,03,60,valid,right,1.450236,381.49,correct
741,03,60,valid,left,0.750203,511.367,correct
742,03,60,valid,right,0.499915,352.082,correct
743,03,60,invalid,right,1.250007,444.34299999999996,correct
744,03,60,invalid,left,1.350043,397.517,correct
745,03,60,valid,right,1.39995,400.358,correct
746,03,60,valid,left,0.850052,558.3439999999999,correct
747,03,60,invalid,right,1.016651,386.541,correct
748,03,60,valid,right,1.133609,526.2520000000001,correct
749,03,60,valid,left,1.483373,453.66200000000003,correct
750,03,60,valid,left,1.233548,524.6070000000001,correct
751,03,60,valid,left,1.283438,412.266,correct
752,03,60,valid,left,1.450009,379.424,correct
753,03,60,valid,left,0.999861,389.395,correct
754,03,60,valid,right,0.666585,380.495,correct
755,03,60,valid,right,1.383539,349.41299999999995,correct
756,03,60,invalid,left,1.366591,431.89300000000003,correct
757,03,60,invalid,left,0.716406,455.488,correct
758,03,60,valid,left,1.283151,411.54699999999997,correct
759,03,60,valid,left,1.133224,422.883,correct
760,03,60,valid,right,0.983222,390.646,correct
761,03,60,valid,right,0.516623,386.938,correct
762,03,60,valid,left,0.900056,404.71000000000004,correct
763,03,60,valid,left,0.533219,444.419,correct
764,03,60,valid,right,0.96664,381.021,correct
765,03,60,valid,left,0.83338,424.438,correct
766,03,60,invalid,left,0.816647,377.609,correct
767,03,60,invalid,right,0.650037,411.65299999999996,correct
768,03,60,valid,left,1.100211,577.314,correct
769,03,60,valid,right,0.716602,371.813,correct
770,03,60,invalid,right,0.766735,518.4680000000001,correct
771,03,60,valid,right,0.733263,370.58299999999997,correct
772,03,60,valid,right,1.000085,428.419,correct
773,03,60,valid,left,1.500018,371.645,correct
774,03,60,invalid,right,1.633494,363.165,correct
775,03,60,invalid,right,1.166592,340.54200000000003,incorrect
776,03,60,invalid,right,1.116535,567.292,correct
777,03,60,invalid,right,1.3,428.51800000000003,correct
778,03,60,valid,left,1.550258,418.333,correct
779,03,60,invalid,right,1.51667,424.742,correct
780,03,60,valid,right,1.433484,392.609,correct
781,03,60,valid,right,1.266652,409.422,correct
782,03,60,invalid,right,1.283368,472.065,correct
783,03,60,valid,left,1.166611,565.527,correct
784,03,60,valid,right,0.666735,453.249,incorrect
785,03,60,invalid,right,1.066816,484.54,correct
786,03,60,invalid,left,0.799835,473.05,correct
787,03,60,valid,right,1.116737,368.26,correct
788,03,60,invalid,right,0.933113,390.81300000000005,incorrect
789,03,60,valid,right,0.883232,402.703,correct
790,03,60,invalid,left,0.816635,452.765,incorrect
791,03,60,invalid,right,1.233276,481.82000000000005,correct
792,03,60,valid,left,1.266676,422.91200000000003,correct
793,03,60,valid,right,0.733289,392.809,correct
794,03,60,valid,left,1.41675,1000.0,incorrect
795,03,60,valid,right,0.833248,443.72299999999996,correct
796,03,60,valid,right,1.216873,405.92400000000004,correct
797,03,60,valid,right,1.649956,390.304,correct
798,03,60,valid,left,0.766637,345.733,correct
799,03,80,valid,left,0.816534,646.002,correct
800,03,80,valid,right,1.316676,391.67800000000005,correct
801,03,80,valid,left,1.299992,382.481,correct
802,03,80,valid,right,0.899922,424.451,correct
803,03,80,valid,left,0.71657,414.162,correct
804,03,80,valid,left,1.400056,377.91200000000003,correct
805,03,80,valid,right,0.866865,407.182,correct
806,03,80,valid,right,0.566538,486.451,correct
807,03,80,valid,right,1.666936,372.44699999999995,correct
808,03,80,valid,right,1.516706,459.512,correct
809,03,80,invalid,right,1.166594,635.4499999999999,correct
810,03,80,valid,left,0.983478,450.976,correct
811,03,80,valid,left,0.599829,377.439,correct
812,03,80,valid,right,0.74973,456.395,correct
813,03,80,valid,right,1.400011,372.061,correct
814,03,80,invalid,right,0.533169,511.672,correct
815,03,80,valid,left,0.849855,346.04699999999997,correct
816,03,80,valid,right,0.550176,444.61,correct
817,03,80,invalid,left,0.616535,397.488,correct
818,03,80,valid,left,1.516665,402.84,correct
819,03,80,valid,left,1.083242,383.469,correct
820,03,80,valid,right,1.616763,343.351,correct
821,03,80,valid,right,0.633377,354.72700000000003,correct
822,03,80,valid,right,0.833236,317.55100000000004,correct
823,03,80,invalid,left,1.01661,417.08299999999997,correct
824,03,80,valid,left,0.683087,492.947,correct
825,03,80,invalid,right,1.533213,408.098,incorrect
826,03,80,valid,right,0.983311,531.788,correct
827,03,80,valid,right,0.850007,405.233,correct
828,03,80,valid,right,1.199941,444.812,correct
829,03,80,valid,right,1.066719,459.47700000000003,correct
830,03,80,valid,left,1.183349,472.826,correct
831,03,80,valid,right,1.633247,422.796,correct
832,03,80,valid,right,1.300013,568.9419999999999,correct
833,03,80,valid,right,1.499899,472.751,correct
834,03,80,valid,left,1.450097,438.401,correct
835,03,80,valid,left,0.916656,492.312,correct
836,03,80,invalid,left,1.283274,426.914,correct
837,03,80,invalid,left,0.983349,427.43199999999996,correct
838,03,80,invalid,left,1.050023,444.39099999999996,correct
839,03,80,invalid,right,1.300274,914.745,correct
840,03,80,valid,left,1.050117,452.571,correct
841,03,80,valid,left,1.650024,477.238,correct
842,03,80,valid,right,1.099981,409.298,correct
843,03,80,valid,left,1.50002,436.162,correct
844,03,80,valid,right,1.383253,605.998,correct
845,03,80,valid,left,1.383587,383.857,incorrect
846,03,80,valid,right,0.666493,496.52000000000004,correct
847,03,80,valid,left,0.833394,433.96000000000004,correct
848,03,80,valid,left,0.666605,558.0509999999999,correct
849,03,80,valid,right,1.533308,396.055,correct
850,03,80,valid,left,0.650046,516.916,correct
851,03,80,valid,right,1.599864,382.601,correct
852,03,80,valid,right,1.516633,445.37,correct
853,03,80,valid,left,1.583367,473.974,incorrect
854,03,80,invalid,right,0.700028,532.051,correct
855,03,80,valid,right,0.650079,394.46799999999996,correct
856,03,80,valid,right,1.283141,401.292,correct
857,03,80,valid,right,1.133392,376.25399999999996,correct
858,03,80,valid,left,0.566909,521.405,correct
859,03,80,valid,left,0.816614,449.042,correct
860,03,80,invalid,right,0.933222,472.985,correct
861,03,80,valid,right,0.499883,414.272,correct
862,03,80,invalid,right,1.066853,401.652,correct
863,03,80,valid,left,1.466707,439.49899999999997,correct
864,03,80,valid,left,1.150274,422.20099999999996,correct
865,03,80,valid,left,0.533191,436.637,correct
866,03,80,valid,left,1.333338,373.09700000000004,correct
867,03,80,invalid,right,0.666505,457.949,correct
868,03,80,valid,right,1.41667,465.978,correct
869,03,80,valid,right,0.966513,400.24,correct
870,03,80,invalid,right,0.799791,456.872,correct
871,03,80,invalid,left,1.416894,458.74399999999997,correct
872,03,80,valid,left,1.533343,437.704,correct
873,03,80,valid,right,0.749822,368.526,correct
874,03,80,valid,right,1.650116,389.653,correct
875,03,80,valid,left,0.549965,556.425,correct
876,03,80,valid,left,1.166702,370.74,correct
877,03,80,valid,left,0.766917,342.75,correct
878,03,80,valid,right,1.399956,452.777,correct
879,03,80,invalid,right,1.600059,501.656,correct
880,03,80,valid,right,0.79998,368.422,correct
881,03,80,valid,right,1.616853,561.005,correct
882,03,80,valid,left,0.700114,384.702,correct
883,03,80,invalid,left,1.516704,525.46,correct
884,03,80,valid,right,1.583306,450.504,correct
885,03,80,valid,right,0.933332,403.19500000000005,correct
886,03,80,valid,left,1.033288,441.373,correct
887,03,80,valid,left,0.549847,420.708,incorrect
888,03,80,valid,left,1.099751,448.496,correct
889,03,80,valid,right,1.600256,421.008,correct
890,03,80,valid,left,1.316711,453.363,correct
891,03,80,invalid,left,0.916697,392.991,correct
892,03,80,valid,left,0.866581,414.096,correct
893,03,80,valid,left,0.516718,506.25699999999995,correct
894,03,80,valid,left,1.533309,560.662,correct
895,03,80,valid,left,0.666465,430.388,incorrect
896,03,80,valid,left,1.500181,477.55199999999996,correct
897,03,80,valid,right,0.616732,460.32800000000003,correct
898,03,80,invalid,left,1.616696,418.175,correct
899,03,80,valid,left,1.04998,442.101,correct
900,03,80,valid,right,1.683237,423.618,correct
901,03,80,valid,left,1.416635,523.2529999999999,correct
